donate_sci_2017_c
NA
NA
153.68
NA
NA
6359.23
NA
0
NA
NA
a180ac8cbc4a644b182a3e4bfbeca3dc
NA
NA
NA
NA
0
NA
NA
NA
NA
NA
0
NA
0
NA
NA
0
130.03
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
100
NA
NA
NA
NA
NA
NA
NA
NA
NA
1200
NA
NA
NA
NA
0
NA
NA
NA
NA
NA
NA
NA
0
NA
NA
NA
NA
NA
500
25-34
NA
NA
NA
2439.02
NA
NA
NA
4800
NA
NA
NA
NA
NA
0
NA
NA
NA
NA
NA
NA
NA
NA
NA
780.18
NA
NA
NA
NA
2000
USD
NA
NA
NA
100
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
0
NA
NA
NA
NA
NA
NA
NA
NA
Disagree moderately 2
NA
NA
55-64
2774.94
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
1100
NA
5000
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
1156.22
0
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
0
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
5200
NA
NA
NA
15000
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
0
NA
NA
0
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
0
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
0
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
USD
NA
NA
NA
100
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
500
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
750
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
EUR
NA
NA
NA
NA
NA
NA
3900.92
NA
NA
NA
NA
NA
NA
NA
NA
NA
0
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
2500
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
173.43
NA
0
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
500
NA
NA
NA
NA
NA
NA
NA
CAD
NA
NA
NA
NA
0
NA
8000
NA
NA
NA
NA
NA
NA
NA
NA
NA
2000
NA
NA
0
NA
NA
NA
NA
NA
0
0
NA
USD
NA
NA
NA
NA
NA
30
NA
NA
NA
NA
0
1e+05
NA
25-34
NA
2000
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
3000
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
0
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
0
NA
NA
NA
NZD
0
NA
NA
NA
NA
NA
NA
NA
0
NA
0
NA
NA
NA
NA
NA
45-54
NA
NA
312.07
NA
NA
NA
USD
NA
0
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
0
NA
NA
NA
NA
NA
NA
NA
NA
768.42
NA
NA
NA
NA
NA
NA
NA
NA
Agree a little 5
NA
NA
NA
NA
NA
0
NA
NA
1479.23
NA
NA
1000
NA
NA
NA
NA
500
NA
200
NA
NA
100
100
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
[5] Strongly agree
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
1200
NA
NA
NA
0
0
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
0
NA
30
NA
0
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
0
NA
NA
NA
NA
NA
45-54
NA
0
NA
NA
25-34
NA
NA
NA
NA
15000
6400
NA
1000
NA
25-34
0
NA
NA
NA
NA
25-34
NA
NA
NA
52c3671865a088bbd27f9ca50341fea9
NA
NA
NA
10000
NA
NA
NA
NA
NA
NA
NA
0
NA
NA
NA
NA
NA
NA
0
NA
NA
25000
NA
55-64
NA
NA
NA
25-34
NA
NA
NA
NA
NA
900
0
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
620.55
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
250
400
NA
NA
0
0
0
NA
NA
NA
NA
NA
14000
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
2000
NA
NA
1000
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
2e+05
NA
NA
NA
NA
NA
NA
NA
NA
NA
0
NA
NA
NA
01a0c2070806c6517343a8dfb35b4719
NA
NA
NA
NA
0
NA
0
NA
NA
NA
6600
20000
16000
NA
NA
NA
NA
NA
NA
NA
NA
NA
30000
NA
NA
1000
500
NA
NA
6000
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
Disagree a little 3
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
0
6501.53
NA
NA
NA
NA
Agree a little 5
NA
NA
NA
USD
0
NA
NA
0
2500
NA
NA
NA
0
NA
NA
NA
35108.26
NA
NA
GBP
NA
NA
NA
NA
NA
NA
NA
887.54
70000
NA
NA
NA
NA
130.03
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
15000
NA
NA
NA
NA
1300.31
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
0
NA
NA
NA
NA
NA
NA
NA
25-34
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
326.13
NA
USD
NA
NA
NA
NA
NA
NA
173.43
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
AUD
NA
NA
NA
NA
7801.84
NA
NA
NA
NA
NA
NA
NA
NA
NA
Disagree moderately 2
NA
NA
NA
NA
NA
NA
NA
USD
NA
NA
NA
1000
NA
NA
NA
NA
NA
NA
NA
NA
40467.81
NA
2600.61
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
5
NA
NA
NA
NA
NA
NA
0
NA
16000
NA
NA
NA
NA
NA
NA
NA
NA
1500
NA
NA
2000
500
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
CAD
NA
NA
NA
NA
NA
NA
7.68
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
EUR
60000
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
50000
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
2000
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
1000
NA
NA
NA
NA
NA
NA
NA
NA
NA
7541.17
30000
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
0
NA
NA
3698.09
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
CAD
NA
NA
NA
NA
USD
NA
NA
NA
585.14
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
130.03
NA
25-34
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
585.14
NA
NA
NA
NA
NA
NA
NA
0
0
NA
NA
NA
NA
NA
95.41
NA
NA
NA
NA
NA
NA
NA
EUR
NA
NA
NA
519.95
NA
NA
NA
NA
NA
NA
0
NA
NA
3600
NA
NA
NA
NA
NA
NA
0
NA
NA
60000
NA
NA
6000
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
0
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
75
NA
NA
NA
NA
NA
NA
NA
0
NA
0
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
0
NA
NA
USD
NA
NA
0
NA
NA
NA
NA
NA
200
100
NA
NA
NA
NA
NA
295.85
455.11
Agree moderately 6
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
0
NA
NA
0
0
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
25-34
NA
NA
295.85
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
231.24
NA
NA
NA
0
NA
NA
NA
NA
0
NA
0
NA
NA
0
NA
NA
NA
NA
0
NA
NA
NA
NA
NA
76.84
NA
NA
NA
NA
NA
NA
566.59
1000
NA
NA
0
NA
NA
NA
0
NA
NA
NA
NA
NA
NA
1500
NA
NA
NA
NA
NA
NA
NA
2000
NA
NA
0
NA
NA
NA
NA
NA
NA
884
NA
NA
NA
NA
NA
500
NA
NA
NA
NA
2222
NA
NA
7021.65
0
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
65+
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
3000
NA
NA
NA
12000
NA
NA
NA
NA
25-34
NA
NA
NA
NA
1500
NA
NA
390.09
260.06
NA
NA
NA
NA
NA
50000
NA
NA
200
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
50
107.93
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
USD
NA
NA
11151.42
NA
NA
NA
NA
NA
NA
NA
NA
NA
30
NA
NA
NA
25-34
NA
NA
NA
NA
260.06
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
0
NA
NA
NA
NA
1152.63
NA
NA
NA
5000
NA
NA
NA
NA
NA
NA
0
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
1000
NA
NA
NA
NA
NA
NA
NA
NA
NA
6433.98
NA
NA
NA
NA
