referrer_self_report_friend
"Telecommunications
FALSE
Healthcare & Pharmaceuticals
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
"Telecommunications
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
 Technology
FALSE
FALSE
FALSE
 Internet & Electronics"
FALSE
Education
FALSE
Healthcare & Pharmaceuticals
Entertainment & Leisure
FALSE
FALSE
FALSE
"Telecommunications
Nonprofit
FALSE
Other (please specify)
FALSE
FALSE
 Technology
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
Other (please specify)
FALSE
FALSE
"Telecommunications
Other (please specify)
FALSE
FALSE
FALSE
NA
FALSE
FALSE
FALSE
FALSE
 Internet & Electronics"
FALSE
FALSE
Other (please specify)
TRUE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
TRUE
Retail & Consumer Durables
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
"Telecommunications
FALSE
FALSE
FALSE
FALSE
NA
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Government
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
TRUE
FALSE
TRUE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
 Energy
FALSE
FALSE
FALSE
"Utilities
FALSE
FALSE
Other (please specify)
Education
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
Other (please specify)
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
 Internet & Electronics"
FALSE
Business Support & Logistics
FALSE
FALSE
FALSE
TRUE
FALSE
Education
FALSE
FALSE
Other (please specify)
TRUE
TRUE
Entertainment & Leisure
FALSE
FALSE
FALSE
FALSE
FALSE
 Internet & Electronics"
FALSE
FALSE
TRUE
FALSE
 Technology
FALSE
FALSE
FALSE
 Internet & Electronics"
 Technology
FALSE
FALSE
FALSE
FALSE
 Internet & Electronics"
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
 and Extraction"
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Automotive
Other (please specify)
 Technology
FALSE
FALSE
FALSE
FALSE
Retail & Consumer Durables
TRUE
Nonprofit
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
 Technology
TRUE
FALSE
Entertainment & Leisure
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
Government
FALSE
TRUE
FALSE
TRUE
 Internet & Electronics"
FALSE
Other (please specify)
FALSE
FALSE
FALSE
FALSE
FALSE
 Internet & Electronics"
FALSE
NA
NA
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
TRUE
FALSE
Education
FALSE
FALSE
FALSE
FALSE
Advertising & Marketing
TRUE
TRUE
FALSE
FALSE
FALSE
FALSE
Healthcare & Pharmaceuticals
FALSE
Nonprofit
FALSE
FALSE
FALSE
FALSE
Government
FALSE
FALSE
FALSE
FALSE
FALSE
 Technology
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
 Technology
FALSE
 Internet & Electronics"
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Other (please specify)
FALSE
TRUE
FALSE
Other (please specify)
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
"Telecommunications
NA
TRUE
FALSE
FALSE
Education
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
 Technology
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
Other (please specify)
FALSE
FALSE
FALSE
FALSE
NA
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Entertainment & Leisure
FALSE
FALSE
TRUE
TRUE
FALSE
 Technology
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
 Internet & Electronics"
FALSE
FALSE
Other (please specify)
FALSE
FALSE
 Technology
 Internet & Electronics"
Other (please specify)
FALSE
FALSE
FALSE
FALSE
TRUE
Other (please specify)
FALSE
FALSE
FALSE
FALSE
TRUE
TRUE
FALSE
FALSE
"Telecommunications
FALSE
FALSE
Government
Other (please specify)
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
TRUE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
TRUE
TRUE
FALSE
FALSE
FALSE
Other (please specify)
FALSE
FALSE
FALSE
Education
Education
FALSE
FALSE
FALSE
Food & Beverages
FALSE
 Technology
Education
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
 Technology
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
 Internet & Electronics"
FALSE
 Internet & Electronics"
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Transportation & Delivery
FALSE
FALSE
FALSE
FALSE
Education
Nonprofit
"Telecommunications
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
 Technology
FALSE
 Technology
TRUE
Healthcare & Pharmaceuticals
FALSE
FALSE
FALSE
Nonprofit
Finance & Financial Services
"Telecommunications
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
 Internet & Electronics"
FALSE
FALSE
 Technology
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Other (please specify)
"Telecommunications
"Telecommunications
"Telecommunications
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Nonprofit
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Education
FALSE
 Technology
FALSE
FALSE
FALSE
FALSE
Finance & Financial Services
 Internet & Electronics"
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
"Telecommunications
TRUE
FALSE
NA
FALSE
NA
 Technology
FALSE
 Internet & Electronics"
FALSE
FALSE
FALSE
FALSE
FALSE
 Technology
FALSE
FALSE
 Internet & Electronics"
FALSE
FALSE
FALSE
FALSE
Advertising & Marketing
FALSE
"Telecommunications
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
"Telecommunications
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
 Technology
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Insurance
TRUE
FALSE
FALSE
Real Estate
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
TRUE
 Technology
FALSE
FALSE
Nonprofit
FALSE
TRUE
FALSE
 Technology
FALSE
FALSE
FALSE
FALSE
FALSE
Nonprofit
FALSE
TRUE
FALSE
FALSE
TRUE
FALSE
Finance & Financial Services
FALSE
FALSE
TRUE
NA
FALSE
FALSE
TRUE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
"Telecommunications
FALSE
FALSE
 Internet & Electronics"
Government
TRUE
FALSE
FALSE
FALSE
TRUE
TRUE
TRUE
"Telecommunications
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
Government
FALSE
FALSE
FALSE
FALSE
 Internet & Electronics"
FALSE
"Telecommunications
FALSE
FALSE
FALSE
Other (please specify)
FALSE
FALSE
 Internet & Electronics"
TRUE
Education
FALSE
FALSE
FALSE
FALSE
TRUE
NA
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
TRUE
Entertainment & Leisure
TRUE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
TRUE
FALSE
 Energy
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Retail & Consumer Durables
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Education
FALSE
FALSE
 Technology
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
 Technology
TRUE
FALSE
Nonprofit
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
"Telecommunications
TRUE
FALSE
"Telecommunications
FALSE
FALSE
FALSE
TRUE
FALSE
Retail & Consumer Durables
FALSE
FALSE
TRUE
FALSE
FALSE
TRUE
Nonprofit
TRUE
TRUE
FALSE
TRUE
FALSE
FALSE
TRUE
FALSE
"Telecommunications
FALSE
TRUE
TRUE
FALSE
FALSE
TRUE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
Insurance
 Internet & Electronics"
FALSE
 Technology
TRUE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
"Telecommunications
FALSE
TRUE
FALSE
FALSE
TRUE
FALSE
FALSE
Finance & Financial Services
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
 Technology
FALSE
Other (please specify)
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
NA
FALSE
FALSE
Nonprofit
FALSE
FALSE
NA
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
Advertising & Marketing
FALSE
FALSE
 Energy
FALSE
Government
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
TRUE
FALSE
 and Homes"
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
 Internet & Electronics"
FALSE
TRUE
NA
 Technology
FALSE
Other (please specify)
FALSE
FALSE
TRUE
 Internet & Electronics"
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
 Technology
TRUE
FALSE
FALSE
FALSE
FALSE
NA
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Finance & Financial Services
FALSE
FALSE
Finance & Financial Services
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
TRUE
FALSE
Automotive
FALSE
FALSE
FALSE
Business Support & Logistics
FALSE
FALSE
FALSE
NA
FALSE
FALSE
FALSE
Nonprofit
TRUE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
 Internet & Electronics"
Education
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
TRUE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
"Telecommunications
TRUE
FALSE
FALSE
FALSE
FALSE
TRUE
 Technology
FALSE
FALSE
TRUE
 Internet & Electronics"
FALSE
FALSE
TRUE
FALSE
 Technology
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
 Technology
TRUE
FALSE
TRUE
Government
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
TRUE
Education
TRUE
NA
TRUE
Nonprofit
FALSE
TRUE
"Telecommunications
FALSE
FALSE
 Internet & Electronics"
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
"Utilities
FALSE
 Technology
FALSE
 Internet & Electronics"
"Telecommunications
Education
TRUE
FALSE
Other (please specify)
Other (please specify)
FALSE
FALSE
FALSE
 Internet & Electronics"
FALSE
FALSE
FALSE
FALSE
FALSE
Nonprofit
FALSE
FALSE
 Internet & Electronics"
FALSE
TRUE
FALSE
FALSE
FALSE
TRUE
TRUE
Advertising & Marketing
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
Real Estate
FALSE
FALSE
FALSE
Nonprofit
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
Other (please specify)
FALSE
Education
FALSE
Nonprofit
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Other (please specify)
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
 Internet & Electronics"
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
 Technology
FALSE
FALSE
FALSE
FALSE
TRUE
"Telecommunications
FALSE
FALSE
 Technology
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
NA
TRUE
TRUE
FALSE
FALSE
FALSE
NA
FALSE
TRUE
FALSE
Other (please specify)
FALSE
FALSE
"Telecommunications
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
Education
FALSE
FALSE
FALSE
 Internet & Electronics"
"Telecommunications
Education
FALSE
FALSE
FALSE
FALSE
 Technology
FALSE
FALSE
FALSE
Insurance
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
 Technology
FALSE
FALSE
NA
FALSE
TRUE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
 Internet & Electronics"
FALSE
Insurance
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Education
FALSE
FALSE
FALSE
TRUE
TRUE
TRUE
Entertainment & Leisure
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
TRUE
TRUE
TRUE
FALSE
FALSE
FALSE
FALSE
 Technology
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Other (please specify)
FALSE
TRUE
FALSE
TRUE
TRUE
Nonprofit
FALSE
FALSE
FALSE
FALSE
Other (please specify)
 Internet & Electronics"
FALSE
FALSE
FALSE
FALSE
 Technology
FALSE
TRUE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
 Technology
FALSE
FALSE
FALSE
FALSE
FALSE
"Telecommunications
FALSE
FALSE
Nonprofit
"Telecommunications
TRUE
TRUE
TRUE
FALSE
FALSE
FALSE
Real Estate
 Internet & Electronics"
FALSE
FALSE
FALSE
FALSE
FALSE
Other (please specify)
Nonprofit
TRUE
Education
FALSE
 Internet & Electronics"
FALSE
FALSE
FALSE
FALSE
FALSE
Healthcare & Pharmaceuticals
FALSE
FALSE
NA
Education
FALSE
NA
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
Nonprofit
 Internet & Electronics"
FALSE
FALSE
FALSE
Nonprofit
FALSE
NA
FALSE
FALSE
Entertainment & Leisure
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
 Technology
FALSE
TRUE
FALSE
TRUE
FALSE
"Telecommunications
FALSE
TRUE
FALSE
TRUE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
 Internet & Electronics"
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
 Internet & Electronics"
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
 Technology
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
 Internet & Electronics"
Education
FALSE
NA
FALSE
FALSE
TRUE
FALSE
 Internet & Electronics"
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
TRUE
FALSE
 Technology
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
 Technology
FALSE
FALSE
FALSE
 Technology
