big_five_open_scale
NA
9
NA
11
NA
10
NA
6
12
NA
NA
NA
5
14
10
NA
NA
9
NA
13
11
9
13
NA
NA
10
12
NA
NA
12
9
NA
NA
4
11
NA
NA
10
9
NA
8
14
NA
13
NA
NA
12
NA
9
NA
NA
NA
13
NA
10
12
13
11
NA
NA
NA
12
NA
12
12
9
13
11
NA
13
NA
NA
NA
14
14
10
14
NA
11
NA
NA
9
NA
12
NA
NA
NA
14
NA
10
NA
10
11
NA
13
14
NA
NA
11
8
NA
NA
NA
9
NA
NA
NA
14
NA
NA
NA
NA
NA
12
NA
14
NA
11
11
11
8
10
13
10
NA
NA
14
NA
14
11
NA
NA
NA
NA
14
11
14
14
9
12
12
8
12
NA
NA
NA
NA
NA
NA
9
9
13
NA
14
12
10
13
12
NA
14
NA
12
14
NA
NA
11
NA
NA
NA
NA
NA
14
13
NA
NA
NA
14
NA
9
14
13
NA
14
10
NA
9
NA
NA
11
12
NA
11
NA
10
NA
11
NA
9
11
NA
8
NA
14
NA
NA
NA
11
NA
8
NA
NA
NA
NA
NA
14
13
NA
NA
9
12
12
14
NA
NA
NA
NA
NA
NA
NA
NA
14
13
11
NA
11
NA
11
NA
NA
12
8
NA
NA
NA
14
12
10
9
13
9
NA
9
NA
8
9
NA
8
12
12
NA
13
NA
NA
12
NA
7
NA
NA
NA
NA
13
12
8
8
NA
12
13
10
NA
12
14
NA
NA
NA
NA
NA
NA
NA
NA
8
10
10
12
NA
NA
NA
NA
NA
9
NA
NA
8
11
NA
12
14
12
13
NA
NA
NA
11
NA
9
10
12
14
NA
5
9
12
14
NA
NA
14
14
NA
NA
8
NA
NA
NA
12
NA
NA
NA
NA
13
14
13
6
9
9
8
9
12
11
6
12
11
12
NA
12
12
NA
NA
NA
9
11
NA
NA
NA
NA
NA
NA
6
NA
10
NA
11
12
NA
NA
9
NA
10
13
NA
NA
12
7
7
12
NA
8
NA
13
12
8
11
11
12
11
11
11
NA
NA
9
NA
NA
NA
8
8
11
13
13
9
NA
8
9
NA
12
NA
NA
13
NA
NA
9
11
NA
NA
11
8
12
10
6
NA
13
NA
NA
12
NA
NA
7
11
NA
12
8
NA
NA
14
NA
NA
9
13
NA
NA
13
7
NA
14
NA
NA
NA
9
11
13
NA
NA
10
13
NA
13
NA
12
11
NA
NA
NA
12
10
12
14
NA
11
NA
11
10
12
11
14
NA
4
4
NA
11
NA
11
14
NA
NA
10
NA
11
NA
12
12
NA
NA
10
10
NA
6
8
10
NA
NA
11
NA
NA
NA
NA
NA
NA
12
14
9
13
NA
NA
NA
14
13
NA
NA
NA
NA
14
NA
12
13
11
8
8
NA
NA
11
NA
10
NA
14
NA
8
14
NA
11
5
10
13
13
NA
NA
NA
NA
NA
NA
10
NA
13
NA
8
NA
13
13
NA
NA
14
11
NA
12
NA
14
NA
11
9
NA
12
11
NA
NA
8
NA
12
13
13
NA
NA
11
NA
11
8
12
NA
11
12
14
NA
NA
NA
NA
8
10
NA
9
10
NA
NA
NA
14
NA
NA
NA
NA
NA
12
NA
NA
11
11
4
NA
NA
14
NA
NA
NA
13
12
13
NA
NA
NA
NA
NA
12
NA
14
11
10
13
13
NA
NA
13
11
NA
13
NA
NA
NA
NA
NA
12
NA
13
11
NA
NA
12
NA
11
NA
13
14
NA
9
10
12
11
13
12
5
14
NA
12
NA
12
9
NA
8
NA
8
NA
14
NA
8
NA
6
NA
4
8
NA
NA
7
12
12
NA
11
10
12
NA
10
11
NA
11
NA
NA
6
NA
NA
NA
NA
13
14
NA
10
10
NA
9
13
14
9
10
NA
13
13
NA
NA
NA
12
14
11
NA
12
NA
10
11
7
14
NA
7
NA
11
12
NA
NA
NA
NA
NA
9
11
13
NA
11
NA
NA
NA
NA
10
NA
7
12
11
NA
8
10
NA
NA
12
11
13
NA
9
NA
NA
NA
8
NA
NA
NA
14
NA
12
NA
12
13
14
12
12
11
12
11
9
NA
NA
NA
NA
13
8
12
NA
10
12
12
9
NA
NA
12
14
13
9
10
NA
12
NA
10
13
12
NA
NA
NA
14
14
12
NA
11
11
NA
NA
9
13
14
6
13
NA
NA
9
11
12
NA
5
12
NA
6
NA
NA
12
NA
NA
13
NA
12
NA
4
NA
10
11
8
8
NA
13
NA
13
NA
7
11
NA
NA
NA
NA
11
13
NA
NA
10
6
12
5
14
6
12
NA
12
NA
11
10
NA
13
11
NA
12
13
9
13
10
14
NA
10
NA
NA
NA
NA
11
10
13
14
8
9
NA
11
10
12
9
10
14
NA
14
NA
NA
NA
NA
14
NA
NA
12
NA
NA
12
8
7
NA
8
11
12
7
12
NA
NA
13
NA
NA
NA
NA
14
NA
NA
NA
NA
12
NA
14
12
8
NA
NA
14
14
12
14
NA
NA
9
NA
12
9
11
NA
NA
8
13
12
13
NA
NA
12
12
NA
NA
NA
10
12
13
14
9
NA
8
9
NA
11
12
NA
8
7
7
14
NA
5
14
NA
NA
12
8
NA
NA
NA
13
NA
9
8
14
NA
NA
10
NA
5
6
7
10
13
14
8
14
NA
NA
NA
11
NA
10
11
13
14
14
NA
NA
NA
NA
NA
NA
7
8
10
NA
NA
11
11
NA
12
NA
NA
NA
12
13
11
NA
NA
8
NA
NA
11
10
NA
7
NA
13
11
13
NA
NA
11
12
NA
NA
12
NA
2
NA
6
12
8
10
NA
13
13
NA
NA
NA
10
NA
NA
10
10
8
9
NA
9
11
NA
5
10
9
NA
11
NA
12
12
NA
9
NA
11
NA
12
9
11
13
NA
14
10
NA
12
11
NA
NA
NA
NA
10
13
13
12
12
12
11
8
6
NA
13
9
9
NA
13
12
NA
NA
12
12
NA
NA
NA
13
13
NA
NA
10
13
11
12
11
14
13
14
12
8
8
NA
NA
12
NA
NA
13
12
14
NA
14
NA
NA
12
11
14
NA
NA
6
12
NA
14
NA
12
10
NA
14
4
5
8
NA
14
11
NA
NA
10
NA
NA
NA
NA
NA
NA
9
NA
NA
NA
NA
NA
10
13
NA
NA
14
8
12
NA
14
NA
NA
NA
10
NA
12
NA
NA
NA
3
12
NA
NA
9
NA
NA
NA
NA
NA
13
10
NA
NA
8
12
