income_2017_household_c
52012.24
20000
NA
27306.43
24000
NA
NA
225000
325000
180000
NA
250000
250000
38554.99
143033.66
134516.85
1e+06
45510.71
59814.08
10000
150000
NA
20000
NA
NA
93500
250000
20000
117027.54
62414.69
NA
45000
NA
NA
97000
150000
110
62739.76
50000
NA
10000
10000
NA
1e+05
10000
117027.54
190000
185
23052.61
26006.12
NA
150000
24189
NA
NA
1e+05
NA
90000
NA
NA
126979.49
NA
75000
NA
3243452
NA
1e+05
NA
44000
NA
30000
150000
11562.23
23405.51
NA
65000
NA
130.03
16905.25
47000
0
2e+05
15368.41
15000
115263.06
NA
34978.23
143033.66
NA
NA
180000
131000
NA
75000
119000
15000
40000
3e+06
NA
11000
190000
NA
350000
2000
26006.12
NA
0
52000
NA
25000
13874.68
173000
69373.38
NA
NA
260000
NA
180000
7000
NA
NA
NA
NA
24868.35
70000
52030.04
17343.35
NA
13000
26006.12
NA
66565.56
62000
NA
NA
70000
280000
NA
NA
NA
40000
350000
147000
176736.7
138000
17673.67
33282.78
70000
63592.26
18442.09
11.56
150000
NA
150000
6757.82
1e+05
NA
39009.18
150000
17366.51
NA
105000
51773.21
34000
170000
110000
49947.33
14792.35
42263.12
30000
52012.24
71516.83
60000
NA
173433.45
NA
NA
115622.3
44377.04
150000
109753.42
4e+05
84000
10605300
NA
147500
NA
20709.28
85000
NA
92210.45
90000
85000
135000
60000
53052.49
104060.07
16000
42910.1
NA
90000
0
10406.01
11625.82
100548.91
NA
120000
NA
150610.4
NA
19655.79
NA
5000
78018.36
NA
70000
45636.21
NA
23052.61
6e+05
125000
115000
70
34686.69
132965.64
27640.6
NA
99000
NA
NA
NA
40000
50000
110942.59
350000
65015.3
NA
34458.11
NA
65000
1e+05
83219.58
2e+05
63000
NA
23405.51
7801.84
130000
11099.74
53992.06
10406.01
153684.08
NA
61000
206337
195000
80000
NA
55000
106625.09
NA
30061.8
0
130000
20804.9
80000
65015.3
50000
65015.3
16187.12
NA
0
4842.04
13003.06
31207.34
60123.6
260061.2
104024.48
809.36
148234.88
NA
23124.46
NA
46248.92
27000
46811.02
127184.53
NA
NA
160878.26
9827.9
16271.58
1e+05
78000
NA
85000
90000
NA
NA
60000
50000
0
NA
40678.95
61388.24
68266.07
52000
95410.63
38000
70263.64
NA
120000
145000
NA
NA
21000
2e+06
190000
35000
230000
13313.11
68000
95000
NA
130000
345789.19
NA
NA
7801.84
NA
62436.04
90000
160000
2e+05
4624.89
57811.15
NA
44377.04
34.69
0
NA
49411.63
0
0
NA
44398.96
4000
38000
NA
1.2
114426.93
NA
52012.24
NA
1e+05
NA
NA
19504.59
230526.13
60000
45000
110000
161871.22
295846.92
80935.61
11.56
46228.3
130713.59
NA
43786.03
67450.89
15030.9
6937.34
15030.9
13490.18
88754.07
NA
30000
59169.38
NA
NA
36999.14
65000
190000
115622.3
133156.05
50000
138747916.22
60000
65015.3
180988.04
19210.51
35000
15603.67
NA
NA
NA
38000
52030.04
116984
NA
250000
19692
1156.22
9249.78
103546.42
NA
NA
25000
221885.19
NA
4000
65000
NA
101176.34
42000
130000
23124.46
72976.72
NA
124000
NA
143033.66
9308.31
130000
7756.93
0
NA
16187.12
52012.24
23124.46
NA
NA
3842.1
NA
80000
15768.25
17343.35
160000
19504.59
0
46248.92
NA
NA
NA
NA
NA
115622.3
NA
1e+05
NA
NA
78018.36
NA
20812.01
84519.89
22000
NA
29190.69
85000
NA
40470.54
NA
27000
48960
NA
23052.61
NA
162715.8
0
17000
120000
NA
40
39009.18
NA
NA
23052.61
76000
35000
9249.78
5027.45
50293.98
NA
90000
50000
350000
180
NA
NA
NA
75000
84519.89
93083.15
289055.75
150000
NA
11000
NA
1e+06
70000
4856.14
200
28905.58
60000
NA
38294.33
NA
80000
61473.63
NA
50000
9684.68
21742.1
NA
158000
NA
252000
42910.1
104060.07
NA
45000
80000
130000
7396.17
NA
16903.98
NA
30160.6
739617.29
NA
48000
50
40000
74932.76
NA
NA
5549.87
3800
NA
112097.38
104060.07
NA
28905.58
NA
NA
39234.08
NA
NA
121050.95
NA
52012.24
0.09
26980.36
462.49
NA
NA
NA
NA
22188.52
NA
0
150000
332827.78
NA
96150.25
NA
109225.7
NA
90000
13003.06
65825.94
59169.38
23000
80000
NA
NA
180000
NA
133131.11
NA
NA
NA
17000
NA
29907.04
2600.61
0
NA
75000
NA
3546
47215.63
198000
32374.24
NA
67450.89
NA
NA
60000
23124.46
286067.32
55000
NA
NA
NA
NA
55000
78018.36
1200
NA
27749.35
150000
NA
210000
153683.32
NA
80000
104024.48
27000
7684.2
68217.16
370000
95000
34000
NA
NA
150000
11000
40000
9018.54
214550.49
17000
48561.37
39009.18
28000
34686.69
40219.56
NA
NA
10000
6147.36
179442.23
15000
14581508
578.11
112097.38
NA
184000
92210.45
3000
85000
39009.18
120000
51000
106625.09
220000
NA
5e+05
30000
140000
150000
NA
NA
NA
1e+05
195045.9
NA
50000
250000
73000
67060.93
NA
310000
38000
NA
38000
NA
NA
20109.78
100887.64
32507.65
50588.17
0
NA
29584.69
28000
69373.38
NA
NA
NA
45000
13874.68
103546.42
NA
NA
52030.04
52012.24
161882.15
34686.69
6937.34
117027.54
3340.5
NA
20000
72817.14
114426.93
NA
78018.36
52012.24
162715.8
NA
NA
0
29907.04
NA
NA
NA
210161.3
449.49
63592.26
7062.13
48761.48
172940.7
15030.9
27749.35
229281.36
34686.69
24131.74
41609.79
NA
NA
NA
57333.26
NA
23405.51
NA
NA
NA
52012.24
NA
55913.16
NA
30000
45510.71
67450.89
184904.32
203394.75
NA
NA
168.63
NA
NA
80941.07
4495.97
125734.94
NA
44959.66
NA
104060.07
15000
39009.18
65015.3
290000
40467.81
27306.43
NA
NA
91021.42
120000
11000
63592.26
NA
110942.59
1250000
NA
NA
58513.77
NA
NA
14303.37
NA
89000
179195.22
NA
28539
NA
NA
17750.81
NA
NA
50000
NA
18490.43
1e+05
NA
150000
38421.02
NA
70000
NA
2305.26
32000
NA
NA
0
184904.32
4746.12
133131.11
199789.31
3e+05
NA
70000
116000
38000
20709.28
192105.11
0
130000
NA
80000
NA
54000
150000
147923.46
19000
172000
11050
250000
NA
NA
3000
NA
36000
50000
2000
80000
NA
NA
105000
20235.27
NA
NA
NA
NA
140000
NA
45000
NA
89898.54
3e+05
115
134000
50000
120000
NA
1e+05
NA
10000
15531.96
68784.41
44377.04
NA
140527.29
85000
220000
45510.71
80000
169039.78
92497.84
18923.35
57811.15
360000
8600000
NA
NA
NA
NA
24165.06
24969.57
634806
52012.24
NA
6243.6
16.19
NA
70000
300
23052.61
20000
6e+05
73961.73
45000
147923.46
NA
924.98
57811.15
26015.02
NA
NA
0
52012.24
0
NA
16765.23
5781.11
88754.07
78018.36
91021.42
96840.76
6937.34
NA
50873.81
0
91021.42
19024.34
13874.68
NA
0
NA
NA
244073.71
NA
110942.59
NA
180000
30000
26684
54000
75000
30000
151000
150000
NA
121000
NA
135000
125000
260061.2
25000
150000
NA
40000
1e+05
29907.04
NA
43000
NA
16.31
26006.12
4e+05
230000
NA
104024.48
NA
NA
15000
1271.85
45000
95000
2e+05
369808.64
NA
NA
NA
18200
170000
46411
3e+05
310000
NA
11339701.85
70000
4e+05
2e+05
11833.88
50000
35330.92
0
NA
24000
NA
130000
6000
0
27749.35
30000
57.81
NA
0
19210.51
350000
930.83
NA
125000
135000
32507.65
120000
NA
NA
NA
NA
NA
80000
13000
81919.28
410000
160000
150000
160000
16905.25
10000
NA
34000
242000
4e+05
260000
23124.46
0
NA
NA
93642
125000
10406.01
155758.82
NA
34686.69
190000
28905.58
NA
40000
58513.77
70000
NA
NA
180000
NA
53021.01
NA
30000
62436.04
75154.49
7881.51
92497.84
57811.15
NA
52012.24
NA
450000
NA
91021.42
NA
26969.56
NA
119146.43
NA
3362.92
130030.6
70000
NA
NA
2e+05
295000
NA
4624.89
23124.46
NA
42780.25
NA
120000
31000
87.8
3842.1
135000
150000
153000
25000
16400
470000
135000
66084.16
40000
NA
2e+05
NA
7e+05
NA
NA
NA
150000
165000
7397935
2e+05
1e+05
87400
4500
19210.51
NA
3e+05
NA
30000
250000
160000
18000
47960914.59
210000
0
NA
95000
3891491.66
42780.25
NA
127918.29
NA
42000
NA
20709.28
0
14303.37
NA
0
65015.3
36884.18
30000
155000
15603.67
10676315
11526.31
160000
NA
340000
79500
NA
8093.56
13003.06
60000
70384.24
5201.22
76842.04
0
NA
NA
15030.9
156036.72
156036.72
NA
71516.83
0
NA
182042.84
NA
14792.35
NA
NA
73961.73
160000
18490.43
NA
305571.91
0
0
NA
43560.25
NA
55000
24974.42
31000
78018.36
51809.97
35108.26
0
104024.48
3e+05
143033.66
30000
45324
41609.79
52012.24
25000
NA
65015.3
162538.25
50000
NA
52012.24
NA
NA
50000
32507.65
1156.22
NA
NA
NA
88754.07
NA
0
44377.04
NA
96150.25
31000
30000
0
2e+05
15082.34
115000
70694.68
2e+05
NA
NA
0
78938.68
28093.98
115622.3
NA
NA
NA
19500
57811.15
60000
NA
NA
0
286067.32
NA
NA
26626.22
73961.73
260061.2
27749.35
64000
28905.58
NA
NA
9783.95
46248.92
NA
30000
NA
2e+05
90000
53000
NA
NA
NA
185000
32507.65
17665.46
0
NA
138315.68
NA
23821.03
1e+06
32374.24
NA
5203
60123.6
141733.35
NA
84519.89
NA
1950.46
64466
NA
11562.23
NA
NA
NA
66565.56
72.63
NA
NA
17554.13
117027.54
20804.9
46541.57
55913.16
NA
64386.03
NA
109000
NA
15531.96
170111.98
5781.11
140000
30000
1e+05
78018.36
28905.58
NA
1e+05
40309.49
3120.73
NA
12000
40000
840000
NA
7263.06
11209.74
13003.06
NA
NA
202339.02
NA
39009.18
NA
693.73
NA
NA
NA
55498.7
22188.52
79147.3
NA
NA
88754.07
64000
68000
231244.6
2e+05
24000
69000
NA
65015.3
NA
180000
NA
NA
NA
40000
27306.43
150000
121403.41
56076.82
55471.3
NA
815.33
NA
135000
NA
72000
45510.71
240000
NA
40467.81
NA
23405.51
58000
20812.01
NA
192500
18057
NA
NA
120000
NA
924.98
1e+05
7801.84
110000
45000
52030.04
11562.23
180000
NA
NA
34686.69
17620.84
65315.74
NA
NA
NA
30061.8
56500
NA
2305.26
NA
30000
2e+05
10000
NA
180000
NA
16087.83
0
NA
78018.36
13874.68
69373.38
70000
NA
NA
NA
4e+05
NA
380000
NA
69157.84
0
134.85
NA
108295
5981.41
57811.15
48315.2
NA
0
NA
104024.48
NA
56048.69
NA
26593.13
11562.23
11209.74
55471.3
2705.56
NA
0
NA
NA
NA
NA
40000
260061.2
63010.47
145261.14
0
49197
NA
120417
NA
NA
5000
62000
220000
NA
47080.9
10000
104000
NA
NA
0
150000
21444.47
6032.93
21500
104.02
NA
NA
64798.3
61200
13874.68
2312.45
49411.63
350000
NA
NA
NA
104024.48
52012.24
NA
26894.71
0
114000
NA
13874.68
982.79
0
20109.78
36197.61
20709.28
65015.3
144527.88
NA
1734.33
11562.23
60464.23
166.5
40000
110942.59
57213.46
NA
0
86716.73
11562.23
15368.41
24000
NA
22188.52
53789.43
9000
65000
20812.01
50000
NA
65904.71
NA
NA
12105.1
NA
7500
6000
92210.45
NA
0
15030.9
4610.52
NA
120658.69
7684.2
31319.18
270000
29699.22
38155.36
NA
15000
NA
132965.64
27148.21
84526.25
13003.06
23.41
32507.65
NA
41624.03
NA
NA
NA
NA
80000
20812.01
95
NA
45000
NA
30000
91021.42
14563.43
8671.67
46248.92
28905.58
21000
2400
NA
NA
NA
24705.81
16903.98
0
20812.01
6032.93
95000
258866.05
NA
NA
16187.12
27749.35
65015.3
49000
13874.68
29136.82
85820.2
50443.82
15030.9
NA
173433.45
6501.53
NA
11562.23
78.02
NA
50293.98
87686.16
378000
29000
80000
24029.37
30000
134000
NA
90740
240375.62
125000
13003.06
165000
15603.67
91021.42
140000
5830466.8
13000
18886.25
62414.69
NA
110000
3468.67
NA
NA
NA
NA
NA
NA
2e+05
1e+05
NA
2e+05
0
180000
22679.4
NA
NA
NA
NA
NA
42367.83
10500
30000
40000
21000
76842.04
11526.31
23702.57
59169.38
110000
33530.47
61114.38
NA
30000
NA
5781.11
NA
15000
NA
NA
36646
NA
0
22000
NA
NA
16187.12
NA
NA
50000
27.75
30000
NA
NA
NA
NA
153684.08
80935.61
180000
27000
39009.18
2081.2
17117
NA
15532.16
95410.63
32507.65
15603.67
45000
65015.3
NA
41624.03
NA
NA
NA
NA
NA
NA
NA
NA
3e+05
NA
50000
2703.13
8671.67
6307.3
52014.84
13180.94
35000
92497.84
4624.89
30000
1105260.11
0
NA
NA
NA
46811.02
18499.57
46811.02
109753.42
43786.03
162715.8
29973.1
88754.07
NA
46811.02
78018.36
11562.23
NA
2241.95
18037.08
40467.81
29000
92497.84
57811.15
170000
10054.89
85149.17
120000
25275.19
110526.01
NA
0
115263.06
12718.45
16000
56950.53
NA
50000
70000
46000
NA
33000
7000
NA
66000
NA
NA
NA
138315.68
160000
NA
250000
NA
24000
150000
77568.53
40000
18490.43
NA
135000
28000
NA
NA
60
70263.64
7000
1e+05
47137
73000
NA
72250
NA
19504.59
NA
NA
14000
70000
163000
20000
NA
55471.3
16253.83
25436.91
NA
20000
NA
36980.86
0
1e+05
NA
23124.46
NA
35000
3e+05
40000
65000
128000
341000
NA
177777
NA
64748.49
133931.52
17682
123529.07
NA
14792.35
38000
NA
34686.69
NA
75000
0
55500
70000
25851
NA
NA
35000
NA
NA
150000
37500
NA
150000
51773.21
NA
40000
6937.34
34686.69
NA
50000
8324.81
170000
NA
NA
NA
120
NA
40470.54
10000
44000
27177.63
NA
1e+05
0
NA
1300.31
NA
70000
NA
70100
60329.35
46850
7684.2
55000
NA
20804.9
160000
320000
35000
NA
35000
26126.29
228000
NA
150000
260000
23.12
7500
NA
80000
195045.9
11702.75
39009.18
NA
32507.65
121050.95
89070.96
1.5e+07
4167.96
20804.9
67000
NA
NA
NA
NA
NA
50000
26006.12
169039.78
65
172000
38000
18204.28
50000
NA
8900
68266.07
90000
35108.26
130000
42000
13874.68
NA
93500
NA
30736.82
85000
NA
NA
NA
32000
62000
NA
120000
NA
164000
56173.22
6757.82
64351.3
20000
18204.28
4624.89
72999.94
NA
0
36408.57
1e+05
28606.73
NA
0
2e+05
2e+05
NA
NA
270000
NA
140000
48111.32
45000
161420.22
6000
16000
66852.58
15000
NA
11562.23
60000
90000
NA
19000
85000
180000
NA
23052.61
2600.61
66852.58
91021.42
135000
35500
NA
NA
NA
8000
185000
48598.72
NA
35000
NA
120000
68000
284000
98000
30000
NA
NA
29699.22
75598.01
NA
10054.89
260000
NA
57811.15
NA
35758.42
NA
15368.41
0
0
NA
30000
NA
10402.45
34686.69
NA
55000
NA
55000
167000
6500
58753.43
NA
NA
145390
55000
