studied_math
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Some high school
FALSE
FALSE
"Some college
Doctoral degree
FALSE
FALSE
"Some college
FALSE
Bachelor's degree
TRUE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
TRUE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
Doctoral degree
FALSE
FALSE
FALSE
FALSE
NA
FALSE
 agnostic
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
Master's degree
Master's degree
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
TRUE
TRUE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
TRUE
Bachelor's degree
TRUE
FALSE
FALSE
FALSE
FALSE
Master's degree
FALSE
Professional degree
Bachelor's degree
FALSE
NA
FALSE
FALSE
FALSE
Master's degree
FALSE
Bachelor's degree
Doctoral degree
FALSE
Master's degree
FALSE
Bachelor's degree
Professional degree
FALSE
Master's degree
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
Master's degree
FALSE
TRUE
Doctoral degree
Doctoral degree
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
TRUE
Associate's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
 no degree"
FALSE
FALSE
NA
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
Bachelor's degree
FALSE
FALSE
NA
FALSE
FALSE
FALSE
TRUE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
Master's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
Master's degree
FALSE
FALSE
"Some college
FALSE
High school graduate
TRUE
FALSE
FALSE
FALSE
FALSE
Master's degree
FALSE
FALSE
"Some college
FALSE
TRUE
FALSE
FALSE
FALSE
Bachelor's degree
TRUE
TRUE
FALSE
Doctoral degree
 no degree"
FALSE
Doctoral degree
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
TRUE
TRUE
FALSE
FALSE
TRUE
FALSE
Doctoral degree
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
Master's degree
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
Bachelor's degree
Bachelor's degree
Bachelor's degree
Master's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
Bachelor's degree
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
 no degree"
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Master's degree
FALSE
FALSE
FALSE
FALSE
FALSE
NA
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
TRUE
TRUE
FALSE
"Some college
Professional degree
Doctoral degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
Bachelor's degree
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
Professional degree
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
Master's degree
FALSE
TRUE
TRUE
FALSE
FALSE
"Some college
TRUE
FALSE
FALSE
FALSE
Master's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
Associate's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
Master's degree
FALSE
FALSE
FALSE
Doctoral degree
Master's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Master's degree
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
 no degree"
TRUE
FALSE
FALSE
NA
FALSE
NA
FALSE
Master's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Master's degree
FALSE
TRUE
FALSE
Doctoral degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
Doctoral degree
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Master's degree
FALSE
FALSE
FALSE
Bachelor's degree
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
NA
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
Master's degree
FALSE
FALSE
FALSE
FALSE
NA
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
NA
FALSE
TRUE
FALSE
FALSE
FALSE
Master's degree
FALSE
FALSE
FALSE
FALSE
Master's degree
 no degree"
Bachelor's degree
TRUE
FALSE
FALSE
FALSE
High school graduate
FALSE
FALSE
Doctoral degree
 or non-religious"
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Master's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Doctoral degree
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
Professional degree
FALSE
FALSE
Master's degree
FALSE
Doctoral degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Prefer not to answer
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Master's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
TRUE
Bachelor's degree
Master's degree
FALSE
FALSE
FALSE
Master's degree
FALSE
FALSE
FALSE
FALSE
Professional degree
FALSE
Master's degree
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Doctoral degree
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
Doctoral degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Master's degree
FALSE
Bachelor's degree
FALSE
 no degree"
FALSE
FALSE
FALSE
FALSE
"Some college
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
Bachelor's degree
FALSE
FALSE
 no degree"
"Some college
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Master's degree
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
TRUE
FALSE
FALSE
FALSE
Master's degree
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Associate's degree
FALSE
FALSE
Bachelor's degree
FALSE
Master's degree
FALSE
FALSE
TRUE
FALSE
FALSE
High school graduate
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Master's degree
FALSE
FALSE
Master's degree
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
Doctoral degree
FALSE
FALSE
"Some college
FALSE
FALSE
FALSE
Some high school
TRUE
Doctoral degree
FALSE
Master's degree
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
"Some college
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
Bachelor's degree
FALSE
FALSE
Master's degree
FALSE
FALSE
TRUE
FALSE
TRUE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Some high school
Bachelor's degree
TRUE
FALSE
Master's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
"Some college
FALSE
"Some college
FALSE
FALSE
Doctoral degree
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
Doctoral degree
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
TRUE
FALSE
TRUE
FALSE
Master's degree
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
Bachelor's degree
FALSE
FALSE
TRUE
"Some college
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Master's degree
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
High school graduate
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
Master's degree
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
Doctoral degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
Master's degree
TRUE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
TRUE
FALSE
Bachelor's degree
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
Master's degree
 no degree"
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
TRUE
FALSE
FALSE
FALSE
TRUE
FALSE
Master's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
TRUE
FALSE
FALSE
FALSE
FALSE
Doctoral degree
FALSE
Master's degree
FALSE
FALSE
Master's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
TRUE
Master's degree
FALSE
FALSE
Master's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Professional degree
Professional degree
FALSE
FALSE
 no degree"
FALSE
NA
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
Master's degree
Master's degree
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
"Some college
FALSE
FALSE
Doctoral degree
Doctoral degree
Doctoral degree
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
TRUE
TRUE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
Bachelor's degree
FALSE
Left
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
Bachelor's degree
FALSE
Master's degree
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
"Atheist
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
Master's degree
FALSE
"Some college
FALSE
Bachelor's degree
Doctoral degree
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Master's degree
Bachelor's degree
FALSE
 no degree"
High school graduate
FALSE
FALSE
FALSE
FALSE
"Some college
FALSE
FALSE
FALSE
FALSE
Master's degree
TRUE
FALSE
Master's degree
TRUE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
In a relationship (monogamous)
FALSE
FALSE
FALSE
TRUE
FALSE
TRUE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
TRUE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
TRUE
Associate's degree
TRUE
FALSE
TRUE
Bachelor's degree
Master's degree
FALSE
Doctoral degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Professional degree
FALSE
Master's degree
FALSE
FALSE
Bachelor's degree
FALSE
TRUE
TRUE
Master's degree
FALSE
"Some college
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
Bachelor's degree
Master's degree
FALSE
Master's degree
Bachelor's degree
Bachelor's degree
NA
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
Master's degree
Bachelor's degree
FALSE
FALSE
Doctoral degree
Bachelor's degree
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
Master's degree
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
NA
FALSE
FALSE
FALSE
TRUE
FALSE
TRUE
Doctoral degree
FALSE
Professional degree
Bachelor's degree
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
 no degree"
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
Bachelor's degree
TRUE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
Bachelor's degree
Doctoral degree
FALSE
TRUE
FALSE
FALSE
FALSE
 no degree"
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
Master's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
TRUE
Master's degree
Master's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
 no degree"
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
Master's degree
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
TRUE
FALSE
Bachelor's degree
FALSE
FALSE
Master's degree
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
Master's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Doctoral degree
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
Bachelor's degree
TRUE
FALSE
TRUE
FALSE
TRUE
FALSE
FALSE
Master's degree
Master's degree
"Some college
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
Master's degree
FALSE
Doctoral degree
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
High school graduate
FALSE
FALSE
Master's degree
FALSE
FALSE
FALSE
Master's degree
TRUE
TRUE
FALSE
FALSE
TRUE
FALSE
FALSE
Some high school
FALSE
TRUE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
"Some college
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
Doctoral degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
High school graduate
FALSE
FALSE
FALSE
Doctoral degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
TRUE
Associate's degree
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
Bachelor's degree
Master's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Master's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Master's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
TRUE
FALSE
Bachelor's degree
TRUE
FALSE
FALSE
FALSE
FALSE
Master's degree
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
 no degree"
FALSE
TRUE
Bachelor's degree
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
TRUE
FALSE
FALSE
TRUE
TRUE
FALSE
NA
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
Master's degree
FALSE
TRUE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
Bachelor's degree
FALSE
Doctoral degree
Master's degree
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
Doctoral degree
Master's degree
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Professional degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Master's degree
Master's degree
FALSE
FALSE
FALSE
Master's degree
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
"Some college
FALSE
FALSE
FALSE
Bachelor's degree
Bachelor's degree
FALSE
FALSE
FALSE
TRUE
Bachelor's degree
TRUE
FALSE
Bachelor's degree
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
"Some college
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
 no degree"
FALSE
FALSE
FALSE
FALSE
TRUE
Master's degree
FALSE
FALSE
Master's degree
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
Master's degree
FALSE
Bachelor's degree
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
Bachelor's degree
TRUE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
Doctoral degree
FALSE
FALSE
TRUE
TRUE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
TRUE
"Some college
FALSE
FALSE
TRUE
 no degree"
Doctoral degree
Doctoral degree
FALSE
FALSE
TRUE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
Master's degree
TRUE
FALSE
Bachelor's degree
TRUE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
High school graduate
FALSE
FALSE
FALSE
FALSE
"Some college
Master's degree
FALSE
High school graduate
FALSE
FALSE
FALSE
Doctoral degree
FALSE
FALSE
FALSE
FALSE
FALSE
Master's degree
Master's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
 no degree"
FALSE
FALSE
Master's degree
FALSE
Bachelor's degree
Bachelor's degree
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
TRUE
TRUE
TRUE
TRUE
Master's degree
Bachelor's degree
TRUE
FALSE
FALSE
FALSE
TRUE
TRUE
FALSE
FALSE
FALSE
Doctoral degree
FALSE
TRUE
FALSE
TRUE
FALSE
Bachelor's degree
NA
TRUE
TRUE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
Doctoral degree
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
Bachelor's degree
"Some college
Bachelor's degree
FALSE
FALSE
TRUE
Bachelor's degree
TRUE
TRUE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
"Some college
FALSE
FALSE
FALSE
Bachelor's degree
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Master's degree
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
TRUE
Doctoral degree
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Master's degree
FALSE
FALSE
FALSE
FALSE
FALSE
Master's degree
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
"Some college
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Some high school
FALSE
Doctoral degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Doctoral degree
FALSE
FALSE
Bachelor's degree
Master's degree
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Professional degree
In a relationship(s) (polyamorous)
TRUE
FALSE
FALSE
Master's degree
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
TRUE
FALSE
TRUE
FALSE
TRUE
TRUE
Bachelor's degree
FALSE
FALSE
TRUE
TRUE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
Bachelor's degree
FALSE
Bachelor's degree
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
TRUE
FALSE
Bachelor's degree
FALSE
TRUE
FALSE
FALSE
Master's degree
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
TRUE
FALSE
Master's degree
TRUE
FALSE
FALSE
FALSE
FALSE
Master's degree
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
Bachelor's degree
FALSE
Bachelor's degree
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
Bachelor's degree
FALSE
FALSE
Bachelor's degree
Master's degree
FALSE
Master's degree
TRUE
TRUE
FALSE
FALSE
FALSE
TRUE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Master's degree
