can_share_cea_first_name
FALSE
FALSE
No
FALSE
FALSE
FALSE
No
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
No
TRUE
TRUE
FALSE
No
FALSE
FALSE
TRUE
FALSE
FALSE
Yes
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
No
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
No
FALSE
FALSE
TRUE
No
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
No
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
No
TRUE
FALSE
FALSE
FALSE
NA
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
TRUE
No
No
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
No
FALSE
FALSE
FALSE
FALSE
FALSE
Yes
TRUE
No
No
TRUE
NA
FALSE
FALSE
FALSE
No
FALSE
Yes
Yes
TRUE
No
FALSE
FALSE
No
TRUE
Yes
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
No
FALSE
FALSE
FALSE
Yes
FALSE
FALSE
FALSE
FALSE
No
FALSE
FALSE
No
No
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
No
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
No
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
No
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
No
FALSE
FALSE
NA
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Yes
TRUE
FALSE
NA
FALSE
FALSE
TRUE
FALSE
No
TRUE
FALSE
FALSE
FALSE
Yes
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
No
FALSE
FALSE
TRUE
FALSE
FALSE
No
FALSE
FALSE
FALSE
FALSE
FALSE
No
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Yes
FALSE
FALSE
FALSE
No
Yes
FALSE
No
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Yes
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Yes
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
NA
No
Yes
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
No
FALSE
FALSE
No
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
Yes
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
No
TRUE
FALSE
FALSE
TRUE
FALSE
NA
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
No
NA
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
Yes
TRUE
FALSE
FALSE
TRUE
FALSE
TRUE
TRUE
FALSE
FALSE
FALSE
No
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
No
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
TRUE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
No
FALSE
FALSE
FALSE
FALSE
No
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
TRUE
FALSE
FALSE
FALSE
FALSE
TRUE
Yes
FALSE
FALSE
TRUE
Yes
No
FALSE
FALSE
No
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
TRUE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
Yes
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Yes
FALSE
FALSE
FALSE
NA
FALSE
NA
TRUE
Yes
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Yes
FALSE
FALSE
FALSE
Yes
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
No
FALSE
No
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Yes
FALSE
FALSE
FALSE
Yes
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
NA
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
No
FALSE
FALSE
FALSE
FALSE
NA
FALSE
TRUE
FALSE
FALSE
FALSE
TRUE
FALSE
NA
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
No
No
Yes
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
Yes
FALSE
FALSE
TRUE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
Yes
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
Yes
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Yes
FALSE
FALSE
Yes
FALSE
No
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Yes
FALSE
No
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Other (please specify)
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
No
FALSE
FALSE
FALSE
No
FALSE
FALSE
Yes
FALSE
Yes
FALSE
No
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Yes
No
FALSE
FALSE
FALSE
FALSE
Yes
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
No
FALSE
No
FALSE
No
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
No
FALSE
FALSE
No
TRUE
TRUE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
No
FALSE
FALSE
No
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
No
FALSE
FALSE
FALSE
FALSE
Yes
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
No
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
No
FALSE
FALSE
No
TRUE
No
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
No
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
No
No
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
No
FALSE
No
FALSE
Yes
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Yes
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
No
No
FALSE
FALSE
No
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
No
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
No
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
No
FALSE
FALSE
FALSE
FALSE
FALSE
No
FALSE
No
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
No
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
No
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
No
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Yes
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
No
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
TRUE
No
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
TRUE
FALSE
No
FALSE
Yes
FALSE
FALSE
No
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
No
FALSE
FALSE
TRUE
No
FALSE
FALSE
No
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
No
FALSE
FALSE
FALSE
FALSE
FALSE
NA
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
No
FALSE
FALSE
No
NA
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
No
Yes
No
FALSE
FALSE
FALSE
No
FALSE
FALSE
FALSE
TRUE
FALSE
No
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
NA
No
FALSE
Government
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
No
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
Yes
FALSE
No
FALSE
FALSE
FALSE
FALSE
No
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
TRUE
TRUE
FALSE
FALSE
TRUE
FALSE
TRUE
FALSE
FALSE
TRUE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
No
FALSE
FALSE
FALSE
FALSE
No
No
FALSE
FALSE
Yes
TRUE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
Yes
No
FALSE
No
No
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
Yes
TRUE
FALSE
Yes
FALSE
FALSE
FALSE
No
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
TRUE
TRUE
FALSE
No
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
No
FALSE
FALSE
FALSE
No
No
FALSE
No
FALSE
Yes
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Yes
FALSE
No
FALSE
FALSE
No
FALSE
FALSE
FALSE
Yes
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
TRUE
No
Yes
FALSE
TRUE
NA
Yes
NA
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
Yes
TRUE
FALSE
No
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
No
TRUE
FALSE
FALSE
TRUE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
NA
FALSE
FALSE
FALSE
TRUE
FALSE
TRUE
Yes
TRUE
No
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
No
TRUE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
TRUE
NA
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
TRUE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
TRUE
FALSE
No
No
FALSE
TRUE
FALSE
FALSE
FALSE
No
FALSE
FALSE
TRUE
FALSE
No
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
Yes
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
No
No
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
No
FALSE
FALSE
TRUE
FALSE
Yes
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
No
FALSE
No
Yes
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Yes
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Yes
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
No
FALSE
FALSE
FALSE
No
FALSE
FALSE
FALSE
No
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
Yes
FALSE
FALSE
FALSE
FALSE
No
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
No
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Yes
TRUE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
No
TRUE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
No
FALSE
Yes
FALSE
No
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
No
FALSE
FALSE
TRUE
FALSE
FALSE
TRUE
Yes
FALSE
FALSE
FALSE
FALSE
FALSE
Yes
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
Yes
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
No
FALSE
TRUE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
No
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
No
FALSE
FALSE
FALSE
FALSE
TRUE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Yes
FALSE
FALSE
Yes
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
NA
FALSE
FALSE
FALSE
FALSE
FALSE
No
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
No
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
No
FALSE
FALSE
TRUE
FALSE
FALSE
TRUE
NA
Yes
FALSE
FALSE
FALSE
FALSE
FALSE
No
FALSE
No
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Yes
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
No
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
No
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
No
FALSE
Yes
Yes
FALSE
FALSE
FALSE
FALSE
No
FALSE
NA
No
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
TRUE
TRUE
FALSE
FALSE
Yes
FALSE
FALSE
TRUE
TRUE
FALSE
TRUE
TRUE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
TRUE
FALSE
FALSE
FALSE
No
FALSE
FALSE
FALSE
No
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Yes
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
NA
FALSE
FALSE
Yes
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
TRUE
FALSE
FALSE
FALSE
FALSE
No
FALSE
Yes
FALSE
FALSE
FALSE
Yes
FALSE
FALSE
FALSE
FALSE
Yes
TRUE
FALSE
FALSE
FALSE
FALSE
Yes
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
No
FALSE
No
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
No
FALSE
No
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
No
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
No
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
NA
Yes
Yes
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
No
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
No
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
Yes
FALSE
FALSE
NA
FALSE
TRUE
FALSE
TRUE
No
FALSE
FALSE
FALSE
No
FALSE
FALSE
FALSE
FALSE
TRUE
Yes
FALSE
FALSE
FALSE
FALSE
FALSE
Yes
FALSE
Yes
FALSE
FALSE
FALSE
No
FALSE
FALSE
FALSE
FALSE
FALSE
No
No
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
NA
FALSE
FALSE
No
FALSE
No
Yes
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
TRUE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
Yes
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
Yes
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
NA
FALSE
FALSE
Yes
FALSE
FALSE
FALSE
FALSE
FALSE
Yes
FALSE
FALSE
FALSE
Yes
FALSE
Yes
FALSE
No
FALSE
Yes
FALSE
FALSE
FALSE
No
FALSE
FALSE
TRUE
FALSE
No
FALSE
TRUE
TRUE
FALSE
FALSE
FALSE
Yes
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Yes
FALSE
FALSE
FALSE
No
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
No
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Yes
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
No
FALSE
No
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Yes
FALSE
FALSE
NA
No
Yes
FALSE
FALSE
FALSE
No
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Yes
 Technology
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Yes
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
Yes
FALSE
No
FALSE
Yes
FALSE
FALSE
FALSE
FALSE
FALSE
Yes
FALSE
FALSE
FALSE
FALSE
Yes
No
FALSE
FALSE
FALSE
FALSE
Yes
FALSE
FALSE
FALSE
FALSE
FALSE
No
FALSE
FALSE
FALSE
FALSE
TRUE
NA
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
Yes
FALSE
No
FALSE
Yes
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
No
FALSE
FALSE
Yes
FALSE
FALSE
NA
Yes
FALSE
No
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
TRUE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
FALSE
Yes
